period,trend,seasonal_7,seasonal_365,resid,respondent
2019-01-01,1806.96638699172,-45.43495048394275,-157.02223783288915,-39.24101352509933,MISO
2019-01-02,1806.8105618398608,93.91959270741692,-104.05480619377525,-26.21368938538353,MISO
2019-01-03,1806.6545768709364,114.97155114360206,-68.97805497902301,-32.02547528380978,MISO
2019-01-04,1806.4984311821652,43.630973738783055,-9.662684328028655,-28.79647667784525,MISO
2019-01-05,1806.3421239144525,-109.94731144616601,-40.93834639513314,-9.364671676885337,MISO
2019-01-06,1806.1856542449254,-99.40295346022349,-74.8164903896084,-24.170550065479574,MISO
2019-01-07,1806.0290213689107,-0.11952549344617525,-37.9781963289658,-68.21835234023524,MISO
2019-01-08,1805.8722245229164,-27.552262983651964,42.90131513696859,-90.85849711403216,MISO
2019-01-09,1805.715263043264,84.59425968622851,42.920715163234654,-21.66368110522535,MISO
2019-01-10,1805.558136384157,101.34040792136346,18.251407382432692,-3.923070416734845,MISO
2019-01-11,1805.4008440436862,44.61054686129138,33.05650546982082,-47.57417819773741,MISO
2019-01-12,1805.2433855374127,-104.19063071101532,75.05471112288062,-64.38055361788497,MISO
2019-01-13,1805.0857604456137,-104.19852530215759,52.54323028709231,-9.418264655855864,MISO
2019-01-14,1804.9279684284675,4.208478244456751,22.107034073401522,81.55742905559259,MISO
2019-01-15,1804.7700091470188,-10.304435854764769,-20.083991873448348,95.55452986586715,MISO
2019-01-16,1804.611882146953,75.30192549074805,-74.40506698307911,16.172274448564394,MISO
2019-01-17,1804.4535868404027,87.28040059404732,-50.92240590489626,-8.925956676268243,MISO
2019-01-18,1804.295122593684,44.59455375787423,-40.643990273274035,31.757609470752868,MISO
2019-01-19,1804.1364887644486,-99.14069990176532,88.32179952573256,13.574306492006826,MISO
2019-01-20,1803.9776846701218,-108.30895416625134,171.86446148484868,56.59266954060263,MISO
2019-01-21,1803.8187095850099,10.339872713771591,174.04622056727928,67.38511488992435,MISO
2019-01-22,1803.6595626970025,7.0788346946660035,89.82546671596765,37.47665946502184,MISO
2019-01-23,1803.5002430926345,65.83300386515562,47.59525149653666,14.0690407492541,MISO
2019-01-24,1803.340749791807,72.61926352828998,106.97892111581574,32.90858266399073,MISO
2019-01-25,1803.181081775269,43.54549591683148,122.64284308641136,42.70542093883023,MISO
2019-01-26,1803.02123796861,-95.05482769068904,110.54936840820085,43.46423928535705,MISO
2019-01-27,1802.8612172268827,-111.87754267781311,116.06518137545517,18.94463441986818,MISO
2019-01-28,1802.7010183377752,18.12752563819186,135.68580113664416,-17.793111192195283,MISO
2019-01-29,1802.5406400561453,24.83462228626178,208.29851933671094,34.6135425908933,MISO
2019-01-30,1802.3800811348203,56.122895113649946,202.29541830984013,109.31116760733221,MISO
2019-01-31,1802.2193402611806,57.86696861594853,147.48837954817563,141.43476291874958,MISO
2019-02-01,1802.0584159590173,41.948880426721594,47.679033418968466,45.20281559232103,MISO
2019-02-02,1801.8973065609102,-91.3877017616959,-17.09132565398903,3.2509299518071657,MISO
2019-02-03,1801.736010308682,-115.4523225759242,-58.148682653124595,-67.48905961739729,MISO
2019-02-04,1801.5745254382723,25.911450873460097,-43.35329339339259,-88.91915546910013,MISO
2019-02-05,1801.4128502675696,41.17207261142734,40.75868883756436,-71.43788591964176,MISO
2019-02-06,1801.2509832316346,47.29990853801822,67.16963446424994,-94.00686889962003,MISO
2019-02-07,1801.0889228764506,44.63006299014443,76.00861276092057,-90.24770409975622,MISO
2019-02-08,1800.926667876341,40.76151397205326,177.68666479065735,-23.724243824069617,MISO
2019-02-09,1800.7642170194827,-85.21999962577574,200.1849337473751,-16.688118185532858,MISO
2019-02-10,1800.601569139131,-118.7372565306205,142.47560916912624,-43.261318609917,MISO
2019-02-11,1800.4387230965801,30.993510264468654,90.2472831963583,-102.01336718201946,MISO
2019-02-12,1800.275677820465,51.91793765272776,67.73014491425067,-125.00722171516168,MISO
2019-02-13,1800.1124323773047,43.89959289049642,125.61788370236009,-124.67404713824112,MISO
2019-02-14,1799.9489860089143,36.510971237014296,150.30553650757935,-197.11832750755502,MISO
2019-02-15,1799.7853381557832,31.667119232254468,190.9598338474741,-152.77827201004789,MISO
2019-02-16,1799.6214885176487,-85.5582091432867,161.69663763850605,-112.87559753675464,MISO
2019-02-17,1799.4574370186522,-119.82137411498483,115.55098078324085,-80.61406619408217,MISO
2019-02-18,1799.2931837501428,44.8918755188233,95.04789965920702,-62.373784405848255,MISO
2019-02-19,1799.1287289254592,62.18464509903234,120.3465549406528,-48.18963589754367,MISO
2019-02-20,1798.964072851284,42.001386123775205,115.5515065628403,-94.52521963124696,MISO
2019-02-21,1798.7992159209045,27.862767008328433,84.18026353733643,-96.95290135139453,MISO
2019-02-22,1798.6341586562467,20.449899139260705,18.760370030542173,-75.31325634585232,MISO
2019-02-23,1798.4689017165836,-90.08862927167341,-23.527299620614787,-58.66313960842854,MISO
2019-02-24,1798.303445874692,-119.18815991773158,7.150049609530588,-21.97283043388552,MISO
2019-02-25,1798.1377919873846,60.111137344562,25.44242084184414,1.0511093593570422,MISO
2019-02-26,1797.9719409511963,70.44956344316402,22.83886454519671,-55.754305215005616,MISO
2019-02-27,1797.8058936853452,41.365396437377676,9.433845886617435,-57.44091307735539,MISO
2019-02-28,1797.6396511807768,22.436028470099853,18.919276998427648,24.103232592414315,MISO
2019-03-01,1797.4732144961765,9.599932260319829,-21.287650351353847,30.459473582162218,MISO
2019-03-02,1797.3065846801917,-96.15105786625934,-34.82863036645976,34.74770013395846,MISO
2019-03-03,1797.1397627452168,-117.86627182437353,20.015662152658933,59.825679779650955,MISO
2019-03-04,1796.9727496559415,70.12623836495476,90.03971243303599,111.55488104459437,MISO
2019-03-05,1796.8055462927434,73.9577394387519,75.74042891069503,123.55638813624819,MISO
2019-03-06,1796.6381533945557,43.4313998934399,39.293438942488756,122.55579910198753,MISO
2019-03-07,1796.4705715353987,24.717657219784844,-1.8287552154196711,70.90454072448324,MISO
2019-03-08,1796.3028011341053,1.3415568025003046,-68.51539522390196,15.31438732982133,MISO
2019-03-09,1796.1348425148078,-100.16665652326664,-111.21415863240352,43.02902846060397,MISO
2019-03-10,1795.9666959638653,-116.81437767729895,-131.66966116869645,0.9882200309366453,MISO
2019-03-11,1795.7983617265702,71.7642475867775,-121.26114317409196,-12.780917742460815,MISO
2019-03-12,1795.6298400426904,71.73077346305483,-137.95159818699398,-21.087199328593215,MISO
2019-03-13,1795.461131170625,46.278486550247386,-155.79661812633697,-24.44592190301978,MISO
2019-03-14,1795.2922353991269,31.12258908831818,-149.8426103383487,-12.636867628174969,MISO
2019-03-15,1795.1231530497348,-1.5657043263022554,-98.85128442615841,0.7069612429324934,MISO
2019-03-16,1794.9538844639178,-99.67145615678955,-65.12744472960169,-31.072491772122476,MISO
2019-03-17,1794.7844299956027,-114.68281523369646,-80.6922679889228,-45.59746251974116,MISO
2019-03-18,1794.6147900403382,65.84638834562415,-131.53098009353178,-35.124195770792085,MISO
2019-03-19,1794.4449650535464,65.08355096605754,-151.7767653522213,-23.01954709455572,MISO
2019-03-20,1794.2749555419146,49.04876432941854,-148.24604293539954,5.605399436003154,MISO
2019-03-21,1794.1047620440131,37.36020079785782,-169.09393975930774,2.006256752226136,MISO
