period,trend,seasonal_7,seasonal_365,resid,respondent
2019-01-01,1035.1862892016345,-32.80230777583124,-66.08513167345161,-1.3073635531807213,ERCO
2019-01-02,1035.2761985383586,77.0590121166427,-41.91546985001162,32.17003208917549,ERCO
2019-01-03,1035.3659238858938,55.67596734127383,-24.637432915168404,35.373434798612834,ERCO
2019-01-04,1035.4554639634468,-4.710464698740921,-22.085455464490963,32.0949250244812,ERCO
2019-01-05,1035.5448174245287,-58.09280378539281,-100.39065774403562,31.470424037383054,ERCO
2019-01-06,1035.633982859877,-27.056606687436904,-136.31732333844548,-17.714267310607624,ERCO
2019-01-07,1035.7229588128284,-5.692322150216889,-149.55852377924137,-33.60956687281282,ERCO
2019-01-08,1035.8117438380025,-25.61145754397073,-92.37341485922117,-41.93352489465076,ERCO
2019-01-09,1035.900336534688,65.49551469564702,-127.73223793606387,-53.849370211656264,ERCO
2019-01-10,1035.9887355636488,43.512039264150566,-107.51777572734483,-29.408700494149798,ERCO
2019-01-11,1036.07693965586,-0.6641078779908067,-62.56061003885051,-86.91538713718103,ERCO
2019-01-12,1036.1649476047996,-47.60013954099388,-20.06764725636788,-93.31700203903415,ERCO
2019-01-13,1036.2527583240537,-28.066589573406812,-32.71563389103869,-13.619678597790198,ERCO
2019-01-14,1036.3403708484261,-2.0246255599172525,-50.80907591903446,73.31693000830433,ERCO
2019-01-15,1036.4277842265592,-18.465514225986492,-161.40751270838194,120.19509983676153,ERCO
2019-01-16,1036.5149973936125,53.731578353055994,-235.5888866676839,51.481689785360686,ERCO
2019-01-17,1036.6020091161388,31.57519646567801,-219.59587990549883,20.77599052497294,ERCO
2019-01-18,1036.6888180611402,2.5162350911603655,-189.91030374567455,60.744211237022,ERCO
2019-01-19,1036.7754228365752,-38.18386541995153,-58.942666155904135,28.208086221879967,ERCO
2019-01-20,1036.861821965893,-29.190124104154894,-35.96429618123856,71.24581045642185,ERCO
2019-01-21,1036.948013900522,3.024336029459076,-64.38995060029269,29.523171971974307,ERCO
2019-01-22,1037.033996994212,-10.490319861323904,-123.96815863226664,10.099119438672005,ERCO
2019-01-23,1037.1197695406495,42.148558897749176,-59.738298927458914,81.21463363933617,ERCO
2019-01-24,1037.205329786382,19.773112221395802,-45.91878250229972,42.457941161711005,ERCO
2019-01-25,1037.2906758717047,4.701735882961815,-86.97057024314402,13.981149836254872,ERCO
2019-01-26,1037.375805859989,-30.351226207883702,-128.14507840222646,21.0841904082165,ERCO
2019-01-27,1037.4607177755418,-30.472821602003357,-128.85430934677117,-7.579124788246872,ERCO
2019-01-28,1037.545409611225,9.240969054184077,-120.22607068696738,7.758410023915985,ERCO
2019-01-29,1037.6298793523463,-1.948125521065089,-40.75405765102007,18.148017250262455,ERCO
2019-01-30,1037.714124965743,31.37007388081639,-59.18069373670442,19.355279575871236,ERCO
2019-01-31,1037.798144384924,8.567617663338767,-113.14660316042676,37.025183484131276,ERCO
2019-02-01,1037.88193550179,6.44707724804595,-147.70760796543496,-10.26794747096642,ERCO
2019-02-02,1037.9654961603358,-23.55671274113118,-149.69610812595812,-44.912389759159396,ERCO
2019-02-03,1038.0488242092547,-32.10449844302937,-142.8366971320361,-52.533465015631236,ERCO
2019-02-04,1038.1319175511412,15.803853551757665,-106.50256797216038,-90.5435530356009,ERCO
2019-02-05,1038.2147741688132,3.3746723071895426,-57.30874166633356,-113.00360185574368,ERCO
2019-02-06,1038.2973921714533,20.85950718593755,-39.49323651822212,-120.132593726437,ERCO
